id,year,locationabbr,locationdesc,data_value,low_confidence_limit,high_confidence_limit,sample_size,stratification,stratificationtype,variable
354060.0,2008.0,PA,Pennsylvania,70.5,68.9,72.1,5661.0,Female,Gender,exercise
354063.0,2008.0,PA,Pennsylvania,85.1,80.1,90.1,374.0,18-24,Age Group,exercise
354064.0,2008.0,PA,Pennsylvania,78.6,75.0,82.3,875.0,25-34,Age Group,exercise
354065.0,2008.0,PA,Pennsylvania,76.3,73.6,78.9,1447.0,35-44,Age Group,exercise
354066.0,2008.0,PA,Pennsylvania,73.4,70.9,75.8,1892.0,45-54,Age Group,exercise
354067.0,2008.0,PA,Pennsylvania,71.9,69.5,74.4,1970.0,55-64,Age Group,exercise
354068.0,2008.0,PA,Pennsylvania,65.0,62.9,67.1,2569.0,65+,Age Group,exercise
356630.0,2008.0,PR,Puerto Rico,52.7,50.7,54.6,2213.0,Overall,Overall,exercise
356632.0,2008.0,PR,Puerto Rico,60.6,57.7,63.6,920.0,Male,Gender,exercise
356633.0,2008.0,PR,Puerto Rico,45.6,43.2,48.1,1293.0,Female,Gender,exercise
356636.0,2008.0,PR,Puerto Rico,60.1,53.7,66.4,154.0,18-24,Age Group,exercise
356637.0,2008.0,PR,Puerto Rico,56.5,50.8,62.1,194.0,25-34,Age Group,exercise
356638.0,2008.0,PR,Puerto Rico,54.6,50.1,59.2,303.0,35-44,Age Group,exercise
356639.0,2008.0,PR,Puerto Rico,50.2,46.2,54.2,368.0,45-54,Age Group,exercise
356640.0,2008.0,PR,Puerto Rico,48.5,44.9,52.0,480.0,55-64,Age Group,exercise
356641.0,2008.0,PR,Puerto Rico,45.7,42.9,48.5,714.0,65+,Age Group,exercise
358453.0,2008.0,RI,Rhode Island,75.8,74.1,77.4,3459.0,Overall,Overall,exercise
358455.0,2008.0,RI,Rhode Island,78.4,75.6,81.1,1290.0,Male,Gender,exercise
358456.0,2008.0,RI,Rhode Island,73.4,71.5,75.4,2169.0,Female,Gender,exercise
358459.0,2008.0,RI,Rhode Island,80.9,73.6,88.2,103.0,18-24,Age Group,exercise
358460.0,2008.0,RI,Rhode Island,81.7,77.3,86.1,333.0,25-34,Age Group,exercise
358461.0,2008.0,RI,Rhode Island,79.5,76.3,82.7,615.0,35-44,Age Group,exercise
358462.0,2008.0,RI,Rhode Island,76.1,73.0,79.2,738.0,45-54,Age Group,exercise
358463.0,2008.0,RI,Rhode Island,74.3,71.4,77.3,749.0,55-64,Age Group,exercise
358464.0,2008.0,RI,Rhode Island,63.7,61.0,66.5,921.0,65+,Age Group,exercise
361080.0,2008.0,SC,South Carolina,72.8,71.3,74.3,7149.0,Overall,Overall,exercise
361082.0,2008.0,SC,South Carolina,76.7,74.3,79.1,2796.0,Male,Gender,exercise
361083.0,2008.0,SC,South Carolina,69.2,67.3,71.1,4353.0,Female,Gender,exercise
361086.0,2008.0,SC,South Carolina,81.0,74.8,87.3,250.0,18-24,Age Group,exercise
361087.0,2008.0,SC,South Carolina,74.3,69.8,78.8,648.0,25-34,Age Group,exercise
361088.0,2008.0,SC,South Carolina,73.1,69.7,76.5,980.0,35-44,Age Group,exercise
361089.0,2008.0,SC,South Carolina,71.8,68.9,74.8,1432.0,45-54,Age Group,exercise
361090.0,2008.0,SC,South Carolina,71.6,68.7,74.4,1585.0,55-64,Age Group,exercise
361091.0,2008.0,SC,South Carolina,68.1,65.8,70.4,2254.0,65+,Age Group,exercise
363220.0,2008.0,SD,South Dakota,73.1,71.6,74.7,4881.0,Overall,Overall,exercise
363222.0,2008.0,SD,South Dakota,72.6,70.2,75.0,1969.0,Male,Gender,exercise
363223.0,2008.0,SD,South Dakota,73.7,71.7,75.7,2912.0,Female,Gender,exercise
363226.0,2008.0,SD,South Dakota,76.6,69.5,83.7,171.0,18-24,Age Group,exercise
363227.0,2008.0,SD,South Dakota,80.2,76.4,84.0,528.0,25-34,Age Group,exercise
363228.0,2008.0,SD,South Dakota,74.2,70.8,77.5,666.0,35-44,Age Group,exercise
363229.0,2008.0,SD,South Dakota,73.0,70.2,75.9,972.0,45-54,Age Group,exercise
363230.0,2008.0,SD,South Dakota,73.4,70.7,76.1,1074.0,55-64,Age Group,exercise
363231.0,2008.0,SD,South Dakota,63.5,61.1,65.8,1470.0,65+,Age Group,exercise
365553.0,2008.0,TN,Tennessee,71.1,69.1,73.1,3383.0,Overall,Overall,exercise
365555.0,2008.0,TN,Tennessee,73.8,70.3,77.3,1189.0,Male,Gender,exercise
365556.0,2008.0,TN,Tennessee,68.6,66.3,70.8,2194.0,Female,Gender,exercise
365559.0,2008.0,TN,Tennessee,87.6,81.2,94.0,102.0,18-24,Age Group,exercise
365560.0,2008.0,TN,Tennessee,81.6,76.7,86.5,311.0,25-34,Age Group,exercise
365561.0,2008.0,TN,Tennessee,68.6,63.0,74.2,474.0,35-44,Age Group,exercise
365562.0,2008.0,TN,Tennessee,72.9,69.6,76.3,733.0,45-54,Age Group,exercise
365563.0,2008.0,TN,Tennessee,64.5,60.8,68.1,750.0,55-64,Age Group,exercise
365564.0,2008.0,TN,Tennessee,63.1,60.2,66.0,1013.0,65+,Age Group,exercise
367621.0,2008.0,TX,Texas,71.5,70.1,73.0,7405.0,Overall,Overall,exercise
367623.0,2008.0,TX,Texas,74.6,72.3,76.9,2744.0,Male,Gender,exercise
367624.0,2008.0,TX,Texas,68.5,66.8,70.3,4661.0,Female,Gender,exercise
367627.0,2008.0,TX,Texas,80.1,74.4,85.9,296.0,18-24,Age Group,exercise
367628.0,2008.0,TX,Texas,73.3,69.5,77.1,824.0,25-34,Age Group,exercise
367629.0,2008.0,TX,Texas,72.2,69.2,75.2,1208.0,35-44,Age Group,exercise
367630.0,2008.0,TX,Texas,71.3,68.5,74.1,1466.0,45-54,Age Group,exercise
367631.0,2008.0,TX,Texas,66.6,63.7,69.6,1504.0,55-64,Age Group,exercise
367632.0,2008.0,TX,Texas,64.3,62.0,66.6,2107.0,65+,Age Group,exercise
370886.0,2008.0,UT,Utah,80.2,78.7,81.7,4129.0,Overall,Overall,exercise
370888.0,2008.0,UT,Utah,80.1,77.8,82.3,1823.0,Male,Gender,exercise
370889.0,2008.0,UT,Utah,80.3,78.4,82.2,2306.0,Female,Gender,exercise
370892.0,2008.0,UT,Utah,86.1,81.2,91.0,246.0,18-24,Age Group,exercise
370893.0,2008.0,UT,Utah,83.5,80.5,86.6,728.0,25-34,Age Group,exercise
370894.0,2008.0,UT,Utah,79.7,76.6,82.8,804.0,35-44,Age Group,exercise
370895.0,2008.0,UT,Utah,79.9,77.0,82.9,834.0,45-54,Age Group,exercise
370896.0,2008.0,UT,Utah,77.6,74.2,81.1,703.0,55-64,Age Group,exercise
370897.0,2008.0,UT,Utah,69.5,66.4,72.6,814.0,65+,Age Group,exercise
373006.0,2008.0,VT,Vermont,80.6,79.4,81.7,5332.0,Overall,Overall,exercise
373008.0,2008.0,VT,Vermont,80.9,79.1,82.7,2186.0,Male,Gender,exercise
373009.0,2008.0,VT,Vermont,80.2,78.8,81.7,3146.0,Female,Gender,exercise
373012.0,2008.0,VT,Vermont,85.0,79.8,90.2,179.0,18-24,Age Group,exercise
373013.0,2008.0,VT,Vermont,86.5,83.5,89.5,469.0,25-34,Age Group,exercise
373014.0,2008.0,VT,Vermont,83.2,80.7,85.7,853.0,35-44,Age Group,exercise
373015.0,2008.0,VT,Vermont,80.8,78.6,82.9,1279.0,45-54,Age Group,exercise
373016.0,2008.0,VT,Vermont,79.2,77.0,81.4,1250.0,55-64,Age Group,exercise
373017.0,2008.0,VT,Vermont,70.9,68.6,73.2,1302.0,65+,Age Group,exercise
374485.0,2008.0,VI,Virgin Islands,66.8,64.4,69.2,1681.0,Overall,Overall,exercise
374487.0,2008.0,VI,Virgin Islands,70.0,66.0,74.1,617.0,Male,Gender,exercise
374488.0,2008.0,VI,Virgin Islands,64.0,61.2,66.8,1064.0,Female,Gender,exercise
374491.0,2008.0,VI,Virgin Islands,66.5,57.6,75.4,103.0,18-24,Age Group,exercise
374492.0,2008.0,VI,Virgin Islands,60.7,53.4,68.1,154.0,25-34,Age Group,exercise
374493.0,2008.0,VI,Virgin Islands,64.5,59.6,69.4,312.0,35-44,Age Group,exercise
374494.0,2008.0,VI,Virgin Islands,70.4,65.8,74.9,420.0,45-54,Age Group,exercise
374495.0,2008.0,VI,Virgin Islands,72.4,67.9,76.9,413.0,55-64,Age Group,exercise
374496.0,2008.0,VI,Virgin Islands,67.2,61.9,72.5,279.0,65+,Age Group,exercise
378014.0,2008.0,VA,Virginia,76.4,74.3,78.5,3826.0,Overall,Overall,exercise
378016.0,2008.0,VA,Virginia,77.1,73.4,80.8,1510.0,Male,Gender,exercise
378017.0,2008.0,VA,Virginia,75.8,73.6,77.9,2316.0,Female,Gender,exercise
378020.0,2008.0,VA,Virginia,81.1,72.3,90.0,133.0,18-24,Age Group,exercise
378021.0,2008.0,VA,Virginia,74.9,67.7,82.0,333.0,25-34,Age Group,exercise
378022.0,2008.0,VA,Virginia,81.0,77.3,84.7,609.0,35-44,Age Group,exercise
378023.0,2008.0,VA,Virginia,80.1,77.1,83.1,858.0,45-54,Age Group,exercise
378024.0,2008.0,VA,Virginia,72.8,69.5,76.1,871.0,55-64,Age Group,exercise
378025.0,2008.0,VA,Virginia,67.4,64.3,70.5,1022.0,65+,Age Group,exercise
380063.0,2008.0,WA,Washington,80.7,79.9,81.4,17694.0,Overall,Overall,exercise
380065.0,2008.0,WA,Washington,82.2,81.1,83.3,6968.0,Male,Gender,exercise
380066.0,2008.0,WA,Washington,79.2,78.2,80.1,10726.0,Female,Gender,exercise
380069.0,2008.0,WA,Washington,83.4,80.3,86.4,617.0,18-24,Age Group,exercise
380070.0,2008.0,WA,Washington,80.3,78.2,82.5,1641.0,25-34,Age Group,exercise
380071.0,2008.0,WA,Washington,82.4,80.7,84.0,2547.0,35-44,Age Group,exercise
380072.0,2008.0,WA,Washington,81.5,80.1,82.9,3653.0,45-54,Age Group,exercise
380073.0,2008.0,WA,Washington,81.5,80.2,82.7,4295.0,55-64,Age Group,exercise
380074.0,2008.0,WA,Washington,75.1,73.8,76.3,4941.0,65+,Age Group,exercise
382332.0,2008.0,WV,West Virginia,68.9,67.2,70.6,2759.0,Overall,Overall,exercise
382334.0,2008.0,WV,West Virginia,72.2,69.6,74.8,1115.0,Male,Gender,exercise
382335.0,2008.0,WV,West Virginia,65.8,63.6,68.1,1644.0,Female,Gender,exercise
382338.0,2008.0,WV,West Virginia,75.2,67.1,83.3,106.0,18-24,Age Group,exercise
382339.0,2008.0,WV,West Virginia,76.6,72.1,81.0,309.0,25-34,Age Group,exercise
382340.0,2008.0,WV,West Virginia,69.5,65.4,73.6,411.0,35-44,Age Group,exercise
382341.0,2008.0,WV,West Virginia,67.1,63.6,70.6,556.0,45-54,Age Group,exercise
382342.0,2008.0,WV,West Virginia,65.4,62.2,68.7,632.0,55-64,Age Group,exercise
382343.0,2008.0,WV,West Virginia,63.3,60.3,66.3,745.0,65+,Age Group,exercise
384435.0,2008.0,WI,Wisconsin,78.0,76.4,79.6,5241.0,Overall,Overall,exercise
384437.0,2008.0,WI,Wisconsin,77.8,75.3,80.3,2221.0,Male,Gender,exercise
384438.0,2008.0,WI,Wisconsin,78.1,76.2,80.1,3020.0,Female,Gender,exercise
384441.0,2008.0,WI,Wisconsin,86.5,80.8,92.2,209.0,18-24,Age Group,exercise
384442.0,2008.0,WI,Wisconsin,81.0,76.5,85.6,533.0,25-34,Age Group,exercise
384443.0,2008.0,WI,Wisconsin,78.5,74.8,82.2,873.0,35-44,Age Group,exercise
384444.0,2008.0,WI,Wisconsin,78.5,75.7,81.4,1228.0,45-54,Age Group,exercise
384445.0,2008.0,WI,Wisconsin,74.3,70.8,77.8,1080.0,55-64,Age Group,exercise
384446.0,2008.0,WI,Wisconsin,70.6,67.6,73.6,1318.0,65+,Age Group,exercise
387120.0,2008.0,WY,Wyoming,75.6,74.5,76.8,5850.0,Overall,Overall,exercise
387122.0,2008.0,WY,Wyoming,76.2,74.4,78.0,2377.0,Male,Gender,exercise
387123.0,2008.0,WY,Wyoming,75.1,73.6,76.6,3473.0,Female,Gender,exercise
387126.0,2008.0,WY,Wyoming,84.2,79.6,88.9,230.0,18-24,Age Group,exercise
387127.0,2008.0,WY,Wyoming,80.6,77.6,83.7,684.0,25-34,Age Group,exercise
387128.0,2008.0,WY,Wyoming,76.4,73.6,79.1,838.0,35-44,Age Group,exercise
387129.0,2008.0,WY,Wyoming,75.3,73.1,77.6,1308.0,45-54,Age Group,exercise
387130.0,2008.0,WY,Wyoming,72.2,69.9,74.4,1338.0,55-64,Age Group,exercise
387131.0,2008.0,WY,Wyoming,66.3,64.2,68.5,1452.0,65+,Age Group,exercise
132903.0,2009.0,AL,Alabama,69.0,67.3,70.7,4391.0,Overall,Overall,exercise
132905.0,2009.0,AL,Alabama,73.6,70.8,76.4,1513.0,Male,Gender,exercise
132906.0,2009.0,AL,Alabama,64.8,62.8,66.7,2878.0,Female,Gender,exercise
132909.0,2009.0,AL,Alabama,78.9,70.2,87.6,162.0,18-24,Age Group,exercise
132910.0,2009.0,AL,Alabama,73.9,69.4,78.4,458.0,25-34,Age Group,exercise
132911.0,2009.0,AL,Alabama,71.4,67.4,75.5,593.0,35-44,Age Group,exercise
132912.0,2009.0,AL,Alabama,65.9,62.2,69.6,857.0,45-54,Age Group,exercise
132913.0,2009.0,AL,Alabama,65.4,62.1,68.7,953.0,55-64,Age Group,exercise
132914.0,2009.0,AL,Alabama,63.9,61.0,66.7,1368.0,65+,Age Group,exercise
134621.0,2009.0,AK,Alaska,81.1,71.4,90.8,121.0,18-24,Age Group,exercise
134622.0,2009.0,AK,Alaska,83.7,78.1,89.3,277.0,25-34,Age Group,exercise
134623.0,2009.0,AK,Alaska,80.1,74.7,85.5,356.0,35-44,Age Group,exercise
134624.0,2009.0,AK,Alaska,73.0,68.0,78.0,459.0,45-54,Age Group,exercise
134625.0,2009.0,AK,Alaska,76.1,71.3,80.9,376.0,55-64,Age Group,exercise
134626.0,2009.0,AK,Alaska,67.9,61.3,74.5,265.0,65+,Age Group,exercise
135140.0,2009.0,AK,Alaska,77.6,75.0,80.1,1854.0,Overall,Overall,exercise
135142.0,2009.0,AK,Alaska,78.2,74.5,81.9,840.0,Male,Gender,exercise
135143.0,2009.0,AK,Alaska,76.9,73.4,80.3,1014.0,Female,Gender,exercise
136360.0,2009.0,UW,All States and DC (median) **,76.2,,,51.0,Overall,Overall,exercise
137165.0,2009.0,US,"All States, DC and Territories (median) **",75.8,,,54.0,Overall,Overall,exercise
138038.0,2009.0,AZ,Arizona,81.0,79.2,82.8,4094.0,Overall,Overall,exercise
138040.0,2009.0,AZ,Arizona,82.6,79.8,85.4,1598.0,Male,Gender,exercise
138041.0,2009.0,AZ,Arizona,79.5,77.1,81.8,2496.0,Female,Gender,exercise
138044.0,2009.0,AZ,Arizona,90.0,83.9,96.2,121.0,18-24,Age Group,exercise
138045.0,2009.0,AZ,Arizona,87.7,83.7,91.7,371.0,25-34,Age Group,exercise
138046.0,2009.0,AZ,Arizona,79.0,74.1,83.9,516.0,35-44,Age Group,exercise
138047.0,2009.0,AZ,Arizona,79.7,75.7,83.8,714.0,45-54,Age Group,exercise
138048.0,2009.0,AZ,Arizona,77.5,74.0,81.0,898.0,55-64,Age Group,exercise
138049.0,2009.0,AZ,Arizona,73.8,70.9,76.6,1474.0,65+,Age Group,exercise
140132.0,2009.0,AR,Arkansas,70.2,68.1,72.3,2604.0,Overall,Overall,exercise
140134.0,2009.0,AR,Arkansas,74.1,70.8,77.3,974.0,Male,Gender,exercise
140135.0,2009.0,AR,Arkansas,66.7,64.0,69.4,1630.0,Female,Gender,exercise
140138.0,2009.0,AR,Arkansas,*,,,76.0,18-24,Age Group,exercise
140139.0,2009.0,AR,Arkansas,77.1,71.1,83.0,225.0,25-34,Age Group,exercise
140140.0,2009.0,AR,Arkansas,73.0,68.0,78.0,338.0,35-44,Age Group,exercise
140141.0,2009.0,AR,Arkansas,68.6,64.5,72.7,457.0,45-54,Age Group,exercise
140142.0,2009.0,AR,Arkansas,65.8,62.3,69.3,605.0,55-64,Age Group,exercise
140143.0,2009.0,AR,Arkansas,62.7,59.7,65.6,903.0,65+,Age Group,exercise
142397.0,2009.0,CA,California,77.9,77.0,78.8,13621.0,Overall,Overall,exercise
142399.0,2009.0,CA,California,79.4,78.0,80.7,5518.0,Male,Gender,exercise
142400.0,2009.0,CA,California,76.5,75.3,77.6,8103.0,Female,Gender,exercise
142403.0,2009.0,CA,California,84.3,81.3,87.4,628.0,18-24,Age Group,exercise
142404.0,2009.0,CA,California,79.0,76.7,81.4,1447.0,25-34,Age Group,exercise
142405.0,2009.0,CA,California,78.4,76.5,80.4,2263.0,35-44,Age Group,exercise
142406.0,2009.0,CA,California,77.0,75.1,78.9,2654.0,45-54,Age Group,exercise
142407.0,2009.0,CA,California,75.9,73.9,77.9,2723.0,55-64,Age Group,exercise
142408.0,2009.0,CA,California,72.8,71.0,74.5,3906.0,65+,Age Group,exercise
144700.0,2009.0,CO,Colorado,82.3,81.3,83.3,9611.0,Overall,Overall,exercise
144702.0,2009.0,CO,Colorado,83.4,81.7,85.0,3879.0,Male,Gender,exercise
144703.0,2009.0,CO,Colorado,81.3,80.0,82.5,5732.0,Female,Gender,exercise
144706.0,2009.0,CO,Colorado,85.8,81.3,90.2,290.0,18-24,Age Group,exercise
144707.0,2009.0,CO,Colorado,83.7,80.9,86.5,874.0,25-34,Age Group,exercise
144708.0,2009.0,CO,Colorado,84.3,82.1,86.5,1545.0,35-44,Age Group,exercise
144709.0,2009.0,CO,Colorado,83.4,81.5,85.2,2117.0,45-54,Age Group,exercise
144710.0,2009.0,CO,Colorado,80.3,78.4,82.2,2299.0,55-64,Age Group,exercise
144711.0,2009.0,CO,Colorado,75.2,73.4,77.0,2486.0,65+,Age Group,exercise
147097.0,2009.0,CT,Connecticut,78.4,77.0,79.8,4872.0,Overall,Overall,exercise
147099.0,2009.0,CT,Connecticut,80.3,78.0,82.5,1935.0,Male,Gender,exercise
147100.0,2009.0,CT,Connecticut,76.7,74.9,78.5,2937.0,Female,Gender,exercise
147103.0,2009.0,CT,Connecticut,86.0,80.2,91.9,130.0,18-24,Age Group,exercise
147104.0,2009.0,CT,Connecticut,82.8,78.6,87.1,425.0,25-34,Age Group,exercise
147105.0,2009.0,CT,Connecticut,80.7,77.6,83.8,752.0,35-44,Age Group,exercise
147106.0,2009.0,CT,Connecticut,77.7,74.6,80.8,998.0,45-54,Age Group,exercise
147107.0,2009.0,CT,Connecticut,77.4,74.7,80.1,1097.0,55-64,Age Group,exercise
147108.0,2009.0,CT,Connecticut,69.4,67.0,71.8,1470.0,65+,Age Group,exercise
149193.0,2009.0,DE,Delaware,78.1,76.4,79.8,3226.0,Overall,Overall,exercise
149195.0,2009.0,DE,Delaware,79.9,77.2,82.6,1246.0,Male,Gender,exercise
149196.0,2009.0,DE,Delaware,76.4,74.2,78.6,1980.0,Female,Gender,exercise
149199.0,2009.0,DE,Delaware,86.0,80.1,91.9,114.0,18-24,Age Group,exercise
149200.0,2009.0,DE,Delaware,81.7,76.6,86.9,299.0,25-34,Age Group,exercise
149201.0,2009.0,DE,Delaware,80.1,76.3,83.9,490.0,35-44,Age Group,exercise
149202.0,2009.0,DE,Delaware,76.5,72.8,80.2,609.0,45-54,Age Group,exercise
149203.0,2009.0,DE,Delaware,76.1,72.6,79.6,724.0,55-64,Age Group,exercise
149204.0,2009.0,DE,Delaware,70.7,67.8,73.6,990.0,65+,Age Group,exercise
151229.0,2009.0,DC,District of Columbia,80.4,78.7,82.0,3090.0,Overall,Overall,exercise
151231.0,2009.0,DC,District of Columbia,84.5,82.1,86.9,1234.0,Male,Gender,exercise
151232.0,2009.0,DC,District of Columbia,76.8,74.6,79.1,1856.0,Female,Gender,exercise
151235.0,2009.0,DC,District of Columbia,77.1,67.8,86.4,68.0,18-24,Age Group,exercise
151236.0,2009.0,DC,District of Columbia,84.0,80.3,87.6,381.0,25-34,Age Group,exercise
151237.0,2009.0,DC,District of Columbia,82.2,78.6,85.7,524.0,35-44,Age Group,exercise
151238.0,2009.0,DC,District of Columbia,81.3,78.1,84.6,597.0,45-54,Age Group,exercise
151239.0,2009.0,DC,District of Columbia,80.1,77.0,83.3,719.0,55-64,Age Group,exercise
151240.0,2009.0,DC,District of Columbia,72.2,69.2,75.3,801.0,65+,Age Group,exercise
154149.0,2009.0,FL,Florida,75.3,73.8,76.8,8554.0,Overall,Overall,exercise
154151.0,2009.0,FL,Florida,78.4,76.0,80.7,3362.0,Male,Gender,exercise
154152.0,2009.0,FL,Florida,72.5,70.6,74.3,5192.0,Female,Gender,exercise
154155.0,2009.0,FL,Florida,80.5,72.9,88.0,219.0,18-24,Age Group,exercise
154156.0,2009.0,FL,Florida,77.8,72.8,82.8,608.0,25-34,Age Group,exercise
154157.0,2009.0,FL,Florida,79.4,75.8,83.0,1003.0,35-44,Age Group,exercise
154158.0,2009.0,FL,Florida,78.1,75.2,81.0,1642.0,45-54,Age Group,exercise
154159.0,2009.0,FL,Florida,73.3,70.5,76.1,1966.0,55-64,Age Group,exercise
154160.0,2009.0,FL,Florida,67.0,64.8,69.3,3116.0,65+,Age Group,exercise
156270.0,2009.0,GA,Georgia,75.8,74.1,77.5,4188.0,Overall,Overall,exercise
156272.0,2009.0,GA,Georgia,78.9,76.1,81.7,1567.0,Male,Gender,exercise
156273.0,2009.0,GA,Georgia,72.9,70.8,74.9,2621.0,Female,Gender,exercise
156276.0,2009.0,GA,Georgia,78.5,69.1,87.8,107.0,18-24,Age Group,exercise
156277.0,2009.0,GA,Georgia,82.3,77.8,86.9,430.0,25-34,Age Group,exercise
156278.0,2009.0,GA,Georgia,76.9,73.4,80.4,683.0,35-44,Age Group,exercise
156279.0,2009.0,GA,Georgia,74.8,71.8,77.8,903.0,45-54,Age Group,exercise
156280.0,2009.0,GA,Georgia,72.4,69.4,75.4,939.0,55-64,Age Group,exercise
156281.0,2009.0,GA,Georgia,66.1,63.4,68.8,1126.0,65+,Age Group,exercise
159121.0,2009.0,GU,Guam,74.6,71.6,77.6,937.0,Overall,Overall,exercise
159123.0,2009.0,GU,Guam,78.5,73.9,83.1,370.0,Male,Gender,exercise
159124.0,2009.0,GU,Guam,70.6,66.9,74.4,567.0,Female,Gender,exercise
159127.0,2009.0,GU,Guam,70.2,61.7,78.6,94.0,18-24,Age Group,exercise
159128.0,2009.0,GU,Guam,75.6,68.8,82.5,152.0,25-34,Age Group,exercise
159129.0,2009.0,GU,Guam,75.1,68.4,81.8,196.0,35-44,Age Group,exercise
159130.0,2009.0,GU,Guam,72.0,66.0,77.9,204.0,45-54,Age Group,exercise
159131.0,2009.0,GU,Guam,76.1,69.5,82.7,160.0,55-64,Age Group,exercise
159132.0,2009.0,GU,Guam,81.8,75.2,88.4,131.0,65+,Age Group,exercise
161657.0,2009.0,HI,Hawaii,80.4,79.0,81.7,5369.0,Overall,Overall,exercise
161659.0,2009.0,HI,Hawaii,84.0,82.0,85.9,2311.0,Male,Gender,exercise
161660.0,2009.0,HI,Hawaii,76.8,74.9,78.8,3058.0,Female,Gender,exercise
161663.0,2009.0,HI,Hawaii,88.2,83.5,92.9,243.0,18-24,Age Group,exercise
161664.0,2009.0,HI,Hawaii,81.0,77.0,85.0,482.0,25-34,Age Group,exercise
161665.0,2009.0,HI,Hawaii,81.5,78.3,84.7,733.0,35-44,Age Group,exercise
161666.0,2009.0,HI,Hawaii,81.1,78.3,83.8,1141.0,45-54,Age Group,exercise
161667.0,2009.0,HI,Hawaii,77.9,75.0,80.7,1251.0,55-64,Age Group,exercise
161668.0,2009.0,HI,Hawaii,75.0,72.4,77.7,1519.0,65+,Age Group,exercise
164037.0,2009.0,ID,Idaho,79.0,77.5,80.4,4052.0,Overall,Overall,exercise
164039.0,2009.0,ID,Idaho,78.6,76.2,81.0,1611.0,Male,Gender,exercise
164040.0,2009.0,ID,Idaho,79.3,77.5,81.1,2441.0,Female,Gender,exercise
164043.0,2009.0,ID,Idaho,86.6,81.4,91.9,139.0,18-24,Age Group,exercise
164044.0,2009.0,ID,Idaho,82.9,79.0,86.8,442.0,25-34,Age Group,exercise
164045.0,2009.0,ID,Idaho,79.8,75.9,83.6,577.0,35-44,Age Group,exercise
164046.0,2009.0,ID,Idaho,79.2,76.3,82.2,806.0,45-54,Age Group,exercise
164047.0,2009.0,ID,Idaho,78.7,76.0,81.4,945.0,55-64,Age Group,exercise
164048.0,2009.0,ID,Idaho,67.6,65.0,70.2,1143.0,65+,Age Group,exercise
165468.0,2009.0,IL,Illinois,76.4,74.9,77.9,4365.0,Overall,Overall,exercise
165470.0,2009.0,IL,Illinois,78.2,75.9,80.5,1697.0,Male,Gender,exercise
165471.0,2009.0,IL,Illinois,74.7,72.7,76.6,2668.0,Female,Gender,exercise
165474.0,2009.0,IL,Illinois,83.6,77.7,89.5,180.0,18-24,Age Group,exercise
165475.0,2009.0,IL,Illinois,79.4,75.4,83.4,413.0,25-34,Age Group,exercise
166332.0,2009.0,IL,Illinois,78.6,75.3,81.9,707.0,35-44,Age Group,exercise
166333.0,2009.0,IL,Illinois,77.4,74.6,80.3,1009.0,45-54,Age Group,exercise
166334.0,2009.0,IL,Illinois,74.3,71.2,77.3,873.0,55-64,Age Group,exercise
166335.0,2009.0,IL,Illinois,65.4,62.8,68.0,1183.0,65+,Age Group,exercise
168933.0,2009.0,IN,Indiana,72.8,71.5,74.2,6286.0,Overall,Overall,exercise
168935.0,2009.0,IN,Indiana,76.4,74.5,78.3,2488.0,Male,Gender,exercise
168936.0,2009.0,IN,Indiana,69.5,67.7,71.3,3798.0,Female,Gender,exercise
168939.0,2009.0,IN,Indiana,80.8,75.4,86.2,233.0,18-24,Age Group,exercise
168940.0,2009.0,IN,Indiana,79.5,76.1,82.9,652.0,25-34,Age Group,exercise
168941.0,2009.0,IN,Indiana,73.8,70.7,76.8,889.0,35-44,Age Group,exercise
168942.0,2009.0,IN,Indiana,73.7,71.2,76.1,1393.0,45-54,Age Group,exercise
168943.0,2009.0,IN,Indiana,69.7,67.3,72.1,1436.0,55-64,Age Group,exercise
168944.0,2009.0,IN,Indiana,60.8,58.6,63.0,1683.0,65+,Age Group,exercise
170207.0,2009.0,IA,Iowa,80.8,74.1,87.5,137.0,18-24,Age Group,exercise
170208.0,2009.0,IA,Iowa,82.8,79.3,86.4,451.0,25-34,Age Group,exercise
170209.0,2009.0,IA,Iowa,79.8,76.7,82.9,665.0,35-44,Age Group,exercise
170210.0,2009.0,IA,Iowa,79.0,76.4,81.7,919.0,45-54,Age Group,exercise
170211.0,2009.0,IA,Iowa,70.0,67.3,72.8,913.0,55-64,Age Group,exercise
170212.0,2009.0,IA,Iowa,64.7,62.3,67.0,1288.0,65+,Age Group,exercise
171119.0,2009.0,IA,Iowa,75.8,74.4,77.2,4373.0,Overall,Overall,exercise
171121.0,2009.0,IA,Iowa,75.2,72.9,77.4,1692.0,Male,Gender,exercise
171122.0,2009.0,IA,Iowa,76.5,74.7,78.2,2681.0,Female,Gender,exercise
173567.0,2009.0,KS,Kansas,76.8,76.0,77.7,13926.0,Overall,Overall,exercise
173569.0,2009.0,KS,Kansas,78.6,77.4,79.9,5505.0,Male,Gender,exercise
173570.0,2009.0,KS,Kansas,75.1,74.1,76.2,8421.0,Female,Gender,exercise
173573.0,2009.0,KS,Kansas,82.3,78.6,86.0,414.0,18-24,Age Group,exercise
173574.0,2009.0,KS,Kansas,82.2,80.1,84.3,1297.0,25-34,Age Group,exercise
173575.0,2009.0,KS,Kansas,79.4,77.6,81.2,2003.0,35-44,Age Group,exercise
